test_idx,degree,format,learning_rate,max_iter,cycles,hw_loss,golden_loss,max_abs_err_vs_golden,mean_abs_err_vs_golden,max_abs_err_vs_true,mean_abs_err_vs_true,true_0,golden_0,hw_0,abs_err_vs_golden_0,abs_err_vs_true_0,true_1,golden_1,hw_1,abs_err_vs_golden_1,abs_err_vs_true_1,true_2,golden_2,hw_2,abs_err_vs_golden_2,abs_err_vs_true_2,true_3,golden_3,hw_3,abs_err_vs_golden_3,abs_err_vs_true_3
107,3,FP16,1.000000e-02,900,1974092,1.693991e-01,4.585714e-02,5.0513e-01,2.8479e-01,5.6908e-01,3.0101e-01,-0.89450992,-0.85919537,-1.17578125,3.1659e-01,2.8127e-01,-2.29759790,-2.23364559,-1.72851562,5.0513e-01,5.6908e-01,-2.14204991,-2.14197386,-2.01953125,1.2244e-01,1.2252e-01,1.56906379,1.53288561,1.33789062,1.9499e-01,2.3117e-01
107,3,FP16ALT,1.000000e-02,900,1974092,6.039641e-01,4.585714e-02,1.2336e+00,6.1389e-01,1.2976e+00,6.3011e-01,-0.89450992,-0.85919537,-1.37500000,5.1580e-01,4.8049e-01,-2.29759790,-2.23364559,-1.00000000,1.2336e+00,1.2976e+00,-2.14204991,-2.14197386,-1.92968750,2.1229e-01,2.1236e-01,1.56906379,1.53288561,1.03906250,4.9382e-01,5.3000e-01
108,3,FP64,1.000000e-02,900,1974092,3.535431e-01,7.195128e-02,8.5379e-01,4.2679e-01,8.9151e-01,4.1978e-01,0.70930838,0.76922266,0.37202923,3.9719e-01,3.3728e-01,-2.39326394,-2.35553847,-1.50175271,8.5379e-01,8.9151e-01,-2.49535916,-2.51323903,-2.38699453,1.2624e-01,1.0836e-01,1.20581479,1.19381757,0.86386340,3.2995e-01,3.4195e-01
108,3,FP32,1.000000e-02,900,1974092,3.535429e-01,7.195128e-02,8.5379e-01,4.2679e-01,8.9151e-01,4.1978e-01,0.70930838,0.76922266,0.37202930,3.9719e-01,3.3728e-01,-2.39326394,-2.35553847,-1.50175285,8.5379e-01,8.9151e-01,-2.49535916,-2.51323903,-2.38699460,1.2624e-01,1.0836e-01,1.20581479,1.19381757,0.86386359,3.2995e-01,3.4195e-01
108,3,FP16,1.000000e-02,900,1974092,4.029342e-01,7.195128e-02,9.0827e-01,4.7211e-01,9.4600e-01,4.6510e-01,0.70930838,0.76922266,0.30273438,4.6649e-01,4.0657e-01,-2.39326394,-2.35553847,-1.44726562,9.0827e-01,9.4600e-01,-2.49535916,-2.51323903,-2.34960938,1.6363e-01,1.4575e-01,1.20581479,1.19381757,0.84375000,3.5007e-01,3.6206e-01
108,3,FP16ALT,1.000000e-02,900,1974092,1.514562e+00,7.195128e-02,1.7266e+00,1.0292e+00,1.7644e+00,1.0222e+00,0.70930838,0.76922266,-0.44531250,1.2145e+00,1.1546e+00,-2.39326394,-2.35553847,-0.62890625,1.7266e+00,1.7644e+00,-2.49535916,-2.51323903,-2.00000000,5.1324e-01,4.9536e-01,1.20581479,1.19381757,0.53125000,6.6257e-01,6.7456e-01
109,3,FP64,1.000000e-02,900,1974092,5.218921e-01,6.875134e-02,1.1371e+00,5.5106e-01,1.0808e+00,5.1354e-01,-2.56342196,-2.60708551,-2.12841340,4.7867e-01,4.3501e-01,1.93116036,1.98749457,0.85039645,1.1371e+00,1.0808e+00,1.23745336,1.24681939,1.08803795,1.5878e-01,1.4942e-01,-2.51190732,-2.55261020,-2.12293581,4.2967e-01,3.8897e-01
109,3,FP32,1.000000e-02,900,1974092,5.218912e-01,6.875134e-02,1.1371e+00,5.5106e-01,1.0808e+00,5.1354e-01,-2.56342196,-2.60708551,-2.12841415,4.7867e-01,4.3501e-01,1.93116036,1.98749457,0.85039735,1.1371e+00,1.0808e+00,1.23745336,1.24681939,1.08803833,1.5878e-01,1.4942e-01,-2.51190732,-2.55261020,-2.12293625,4.2967e-01,3.8897e-01
109,3,FP16,1.000000e-02,900,1974092,5.872852e-01,6.875134e-02,1.1852e+00,5.9447e-01,1.1289e+00,5.5696e-01,-2.56342196,-2.60708551,-2.05468750,5.5240e-01,5.0873e-01,1.93116036,1.98749457,0.80224609,1.1852e+00,1.1289e+00,1.23745336,1.24681939,1.05761719,1.8920e-01,1.7984e-01,-2.51190732,-2.55261020,-2.10156250,4.5105e-01,4.1034e-01
109,3,FP16ALT,1.000000e-02,900,1974092,2.977691e+00,6.875134e-02,2.7062e+00,1.4598e+00,2.6499e+00,1.4223e+00,-2.56342196,-2.60708551,-1.06250000,1.5446e+00,1.5009e+00,1.93116036,1.98749457,-0.71875000,2.7062e+00,2.6499e+00,1.23745336,1.24681939,0.67968750,5.6713e-01,5.5777e-01,-2.51190732,-2.55261020,-1.53125000,1.0214e+00,9.8066e-01
110,3,FP64,1.000000e-02,900,1974092,5.427849e-01,8.791877e-02,1.0897e+00,5.5272e-01,1.1638e+00,5.5782e-01,-2.49097372,-2.52734268,-2.00005880,5.2728e-01,4.9091e-01,2.91983747,2.84576533,1.75607061,1.0897e+00,1.1638e+00,-0.75437523,-0.73422426,-0.91228335,1.7806e-01,1.5791e-01,-0.77614712,-0.77331581,-0.35745726,4.1586e-01,4.1869e-01
110,3,FP32,1.000000e-02,900,1974092,5.427849e-01,8.791877e-02,1.0897e+00,5.5272e-01,1.1638e+00,5.5782e-01,-2.49097372,-2.52734268,-2.00005865,5.2728e-01,4.9092e-01,2.91983747,2.84576533,1.75607085,1.0897e+00,1.1638e+00,-0.75437523,-0.73422426,-0.91228342,1.7806e-01,1.5791e-01,-0.77614712,-0.77331581,-0.35745734,4.1586e-01,4.1869e-01
110,3,FP16,1.000000e-02,900,1974092,5.471035e-01,8.791877e-02,1.0967e+00,5.5489e-01,1.1708e+00,5.5999e-01,-2.49097372,-2.52734268,-2.00000000,5.2734e-01,4.9097e-01,2.91983747,2.84576533,1.74902344,1.0967e+00,1.1708e+00,-0.75437523,-0.73422426,-0.91113281,1.7691e-01,1.5676e-01,-0.77614712,-0.77331581,-0.35473633,4.1858e-01,4.2141e-01
110,3,FP16ALT,1.000000e-02,900,1974092,2.542161e+00,8.791877e-02,2.4864e+00,1.3211e+00,2.5605e+00,1.3262e+00,-2.49097372,-2.52734268,-1.14062500,1.3867e+00,1.3503e+00,2.91983747,2.84576533,0.35937500,2.4864e+00,2.5605e+00,-0.75437523,-0.73422426,-1.20312500,4.6890e-01,4.4875e-01,-0.77614712,-0.77331581,0.16894531,9.4226e-01,9.4509e-01
111,3,FP64,1.000000e-02,900,1974092,7.825753e-02,7.833696e-02,7.0625e-02,3.0060e-02,5.7102e-02,3.2164e-02,1.87679740,1.81091167,1.81969557,8.7839e-03,5.7102e-02,2.68349146,2.64645031,2.71707516,7.0625e-02,3.3584e-02,2.91600638,2.95305458,2.94162255,1.1432e-02,2.5616e-02,1.52026911,1.53731277,1.50791487,2.9398e-02,1.2354e-02
111,3,FP32,1.000000e-02,900,1974092,7.825755e-02,7.833696e-02,7.0626e-02,3.0060e-02,5.7102e-02,3.2164e-02,1.87679740,1.81091167,1.81969571,8.7840e-03,5.7102e-02,2.68349146,2.64645031,2.71707654,7.0626e-02,3.3585e-02,2.91600638,2.95305458,2.94162226,1.1432e-02,2.5616e-02,1.52026911,1.53731277,1.50791442,2.9398e-02,1.2355e-02
111,3,FP16,1.000000e-02,900,1974092,8.822729e-02,7.833696e-02,1.5426e-01,6.4285e-02,1.9130e-01,8.1296e-02,1.87679740,1.81091167,1.84179688,3.0885e-02,3.5001e-02,2.68349146,2.64645031,2.49218750,1.5426e-01,1.9130e-01,2.91600638,2.95305458,2.93945312,1.3601e-02,2.3447e-02,1.52026911,1.53731277,1.59570312,5.8390e-02,7.5434e-02
111,3,FP16ALT,1.000000e-02,900,1974092,1.231662e-01,7.833696e-02,2.2458e-01,1.1751e-01,2.6162e-01,1.1401e-01,1.87679740,1.81091167,1.85937500,4.8463e-02,1.7422e-02,2.68349146,2.64645031,2.42187500,2.2458e-01,2.6162e-01,2.91600638,2.95305458,2.85937500,9.3680e-02,5.6631e-02,1.52026911,1.53731277,1.64062500,1.0331e-01,1.2036e-01
112,3,FP64,1.000000e-02,900,1974092,1.873962e-01,1.073158e-01,3.2409e-01,2.1717e-01,3.6677e-01,2.5326e-01,-0.74244249,-0.76483395,-1.08892133,3.2409e-01,3.4648e-01,-2.49899570,-2.43346115,-2.13222480,3.0124e-01,3.6677e-01,1.66288150,1.69533015,1.81619975,1.2087e-01,1.5332e-01,0.35042550,0.32641984,0.20394614,1.2247e-01,1.4648e-01
112,3,FP32,1.000000e-02,900,1974092,1.873966e-01,1.073158e-01,3.2409e-01,2.1717e-01,3.6677e-01,2.5326e-01,-0.74244249,-0.76483395,-1.08892190,3.2409e-01,3.4648e-01,-2.49899570,-2.43346115,-2.13222361,3.0124e-01,3.6677e-01,1.66288150,1.69533015,1.81620002,1.2087e-01,1.5332e-01,0.35042550,0.32641984,0.20394564,1.2247e-01,1.4648e-01
112,3,FP16,1.000000e-02,900,1974092,2.014876e-01,1.073158e-01,4.3346e-01,2.4003e-01,4.9900e-01,2.7612e-01,-0.74244249,-0.76483395,-1.03320312,2.6837e-01,2.9076e-01,-2.49899570,-2.43346115,-2.00000000,4.3346e-01,4.9900e-01,1.66288150,1.69533015,1.78222656,8.6896e-02,1.1935e-01,0.35042550,0.32641984,0.15502930,1.7139e-01,1.9540e-01
112,3,FP16ALT,1.000000e-02,900,1974092,3.585323e-01,1.073158e-01,8.9440e-01,3.6003e-01,9.5993e-01,3.6871e-01,-0.74244249,-0.76483395,-0.68359375,8.1240e-02,5.8849e-02,-2.49899570,-2.43346115,-1.53906250,8.9440e-01,9.5993e-01,1.66288150,1.69533015,1.57031250,1.2502e-01,9.2569e-02,0.35042550,0.32641984,-0.01306152,3.3948e-01,3.6349e-01
113,3,FP64,1.000000e-02,900,1974092,3.207049e-01,6.309088e-02,7.0342e-01,4.0559e-01,7.5951e-01,4.0328e-01,-0.45466794,-0.50324389,-0.02501376,4.7823e-01,4.2965e-01,2.43812631,2.38203596,1.67861616,7.0342e-01,7.5951e-01,-2.33281511,-2.30324358,-2.46000656,1.5676e-01,1.2719e-01,-0.04424937,-0.03145191,0.25250506,2.8396e-01,2.9675e-01
113,3,FP32,1.000000e-02,900,1974092,3.207048e-01,6.309088e-02,7.0342e-01,4.0559e-01,7.5951e-01,4.0328e-01,-0.45466794,-0.50324389,-0.02501412,4.7823e-01,4.2965e-01,2.43812631,2.38203596,1.67861605,7.0342e-01,7.5951e-01,-2.33281511,-2.30324358,-2.46000624,1.5676e-01,1.2719e-01,-0.04424937,-0.03145191,0.25250512,2.8396e-01,2.9675e-01
113,3,FP16,1.000000e-02,900,1974092,3.130878e-01,6.309088e-02,7.2676e-01,3.9559e-01,7.8285e-01,3.9328e-01,-0.45466794,-0.50324389,-0.07019043,4.3305e-01,3.8448e-01,2.43812631,2.38203596,1.65527344,7.2676e-01,7.8285e-01,-2.33281511,-2.30324358,-2.43359375,1.3035e-01,1.0078e-01,-0.04424937,-0.03145191,0.26074219,2.9219e-01,3.0499e-01
113,3,FP16ALT,1.000000e-02,900,1974092,6.894492e-01,6.309088e-02,1.3820e+00,5.3970e-01,1.4381e+00,5.7646e-01,-0.45466794,-0.50324389,-0.54687500,4.3631e-02,9.2207e-02,2.43812631,2.38203596,1.00000000,1.3820e+00,1.4381e+00,-2.33281511,-2.30324358,-2.10937500,1.9387e-01,2.2344e-01,-0.04424937,-0.03145191,0.50781250,5.3926e-01,5.5206e-01
114,3,FP64,1.000000e-02,900,1974092,3.536249e-01,7.610086e-02,8.7679e-01,4.4056e-01,9.2977e-01,4.4648e-01,-2.93187813,-2.95864671,-2.54443026,4.1422e-01,3.8745e-01,-0.18803615,-0.24101382,-1.11780403,8.7679e-01,9.2977e-01,-2.66218035,-2.63956760,-2.77067924,1.3111e-01,1.0850e-01,-2.28709250,-2.26702728,-1.92689338,3.4013e-01,3.6020e-01
114,3,FP32,1.000000e-02,900,1974092,3.536241e-01,7.610086e-02,8.7679e-01,4.4056e-01,9.2977e-01,4.4648e-01,-2.93187813,-2.95864671,-2.54443192,4.1421e-01,3.8745e-01,-0.18803615,-0.24101382,-1.11780357,8.7679e-01,9.2977e-01,-2.66218035,-2.63956760,-2.77067852,1.3111e-01,1.0850e-01,-2.28709250,-2.26702728,-1.92689359,3.4013e-01,3.6020e-01
114,3,FP16,1.000000e-02,900,1974092,5.633517e-01,7.610086e-02,1.0891e+00,5.9482e-01,1.1420e+00,6.0073e-01,-2.93187813,-2.95864671,-2.31835938,6.4029e-01,6.1352e-01,-0.18803615,-0.24101382,-1.33007812,1.0891e+00,1.1420e+00,-2.66218035,-2.63956760,-2.86718750,2.2762e-01,2.0501e-01,-2.28709250,-2.26702728,-1.84472656,4.2230e-01,4.4237e-01
114,3,FP16ALT,1.000000e-02,900,1974092,1.486075e+00,7.610086e-02,2.0090e+00,9.9448e-01,2.0620e+00,1.0004e+00,-2.93187813,-2.95864671,-2.00000000,9.5865e-01,9.3188e-01,-0.18803615,-0.24101382,-2.25000000,2.0090e+00,2.0620e+00,-2.66218035,-2.63956760,-2.90625000,2.6668e-01,2.4407e-01,-2.28709250,-2.26702728,-1.52343750,7.4359e-01,7.6366e-01
115,3,FP64,1.000000e-02,900,1974092,1.593128e-01,5.994961e-02,5.8554e-01,2.5786e-01,5.8156e-01,2.6660e-01,-2.29484252,-2.23956930,-2.06529875,1.7427e-01,2.2954e-01,0.89526181,0.89924125,0.31370500,5.8554e-01,5.8156e-01,1.47626928,1.49482839,1.43983135,5.4997e-02,3.6438e-02,0.50021259,0.50242945,0.71905671,2.1663e-01,2.1884e-01
115,3,FP32,1.000000e-02,900,1974092,1.593127e-01,5.994961e-02,5.8554e-01,2.5786e-01,5.8156e-01,2.6660e-01,-2.29484252,-2.23956930,-2.06529880,1.7427e-01,2.2954e-01,0.89526181,0.89924125,0.31370535,5.8554e-01,5.8156e-01,1.47626928,1.49482839,1.43983138,5.4997e-02,3.6438e-02,0.50021259,0.50242945,0.71905655,2.1663e-01,2.1884e-01
115,3,FP16,1.000000e-02,900,1974092,1.765330e-01,5.994961e-02,6.0383e-01,2.8707e-01,5.9985e-01,2.9581e-01,-2.29484252,-2.23956930,-2.00000000,2.3957e-01,2.9484e-01,0.89526181,0.89924125,0.29541016,6.0383e-01,5.9985e-01,1.47626928,1.49482839,1.41308594,8.1742e-02,6.3183e-02,0.50021259,0.50242945,0.72558594,2.2316e-01,2.2537e-01
115,3,FP16ALT,1.000000e-02,900,1974092,1.064537e+00,5.994961e-02,1.2742e+00,8.5311e-01,1.2703e+00,8.6185e-01,-2.29484252,-2.23956930,-1.06250000,1.1771e+00,1.2323e+00,0.89526181,0.89924125,-0.37500000,1.2742e+00,1.2703e+00,1.47626928,1.49482839,1.00000000,4.9483e-01,4.7627e-01,0.50021259,0.50242945,0.96875000,4.6632e-01,4.6854e-01
116,3,FP64,1.000000e-02,900,1974092,2.754180e-01,9.000832e-02,8.0637e-01,3.4108e-01,8.7184e-01,3.8782e-01,2.77303529,2.71704596,2.51523870,2.0181e-01,2.5780e-01,-0.75077652,-0.68530970,0.12106167,8.0637e-01,8.7184e-01,-1.28572748,-1.25459628,-1.19734286,5.7253e-02,8.8385e-02,2.21159477,2.17720962,1.87834003,2.9887e-01,3.3325e-01
116,3,FP32,1.000000e-02,900,1974092,2.754186e-01,9.000832e-02,8.0637e-01,3.4108e-01,8.7184e-01,3.8782e-01,2.77303529,2.71704596,2.51523781,2.0181e-01,2.5780e-01,-0.75077652,-0.68530970,0.12106270,8.0637e-01,8.7184e-01,-1.28572748,-1.25459628,-1.19734263,5.7254e-02,8.8385e-02,2.21159477,2.17720962,1.87833965,2.9887e-01,3.3326e-01
116,3,FP16,1.000000e-02,900,1974092,2.881379e-01,9.000832e-02,8.0946e-01,3.6409e-01,8.7492e-01,4.1083e-01,2.77303529,2.71704596,2.45507812,2.6197e-01,3.1796e-01,-0.75077652,-0.68530970,0.12414551,8.0946e-01,8.7492e-01,-1.28572748,-1.25459628,-1.16894531,8.5651e-02,1.1678e-01,2.21159477,2.17720962,1.87792969,2.9928e-01,3.3367e-01
116,3,FP16ALT,1.000000e-02,900,1974092,1.541938e+00,9.000832e-02,1.9041e+00,1.0435e+00,1.9695e+00,1.0902e+00,2.77303529,2.71704596,1.57812500,1.1389e+00,1.1949e+00,-0.75077652,-0.68530970,1.21875000,1.9041e+00,1.9695e+00,-1.28572748,-1.25459628,-0.82421875,4.3038e-01,4.6151e-01,2.21159477,2.17720962,1.47656250,7.0065e-01,7.3503e-01
117,3,FP64,1.000000e-02,900,1974092,8.215261e-02,7.454183e-02,7.6871e-02,4.1854e-02,1.5540e-01,7.6567e-02,-1.65842497,-1.69810585,-1.77497705,7.6871e-02,1.1655e-01,2.77933524,2.69041631,2.62393262,6.6484e-02,1.5540e-01,-2.92707315,-2.93804365,-2.92232556,1.5718e-02,4.7476e-03,2.81927296,2.84049948,2.84884052,8.3410e-03,2.9568e-02
117,3,FP32,1.000000e-02,900,1974092,8.215265e-02,7.454183e-02,7.6870e-02,4.1853e-02,1.5540e-01,7.6567e-02,-1.65842497,-1.69810585,-1.77497625,7.6870e-02,1.1655e-01,2.77933524,2.69041631,2.62393188,6.6484e-02,1.5540e-01,-2.92707315,-2.93804365,-2.92232561,1.5718e-02,4.7475e-03,2.81927296,2.84049948,2.84884048,8.3410e-03,2.9568e-02
117,3,FP16,1.000000e-02,900,1974092,1.005633e-01,7.454183e-02,2.9393e-01,1.1539e-01,3.8285e-01,1.3574e-01,-1.65842497,-1.69810585,-1.65625000,4.1856e-02,2.1750e-03,2.77933524,2.69041631,2.39648438,2.9393e-01,3.8285e-01,-2.92707315,-2.93804365,-2.96484375,2.6800e-02,3.7771e-02,2.81927296,2.84049948,2.93945312,9.8954e-02,1.2018e-01
117,3,FP16ALT,1.000000e-02,900,1974092,9.186836e-01,7.454183e-02,1.6904e+00,7.1582e-01,1.7793e+00,7.5054e-01,-1.65842497,-1.69810585,-1.96093750,2.6283e-01,3.0251e-01,2.77933524,2.69041631,1.00000000,1.6904e+00,1.7793e+00,-2.92707315,-2.93804365,-2.67187500,2.6617e-01,2.5520e-01,2.81927296,2.84049948,3.48437500,6.4388e-01,6.6510e-01
118,3,FP64,1.000000e-02,900,1974092,1.923559e-01,1.088716e-01,5.1441e-01,2.3945e-01,4.4593e-01,2.3578e-01,-2.74104053,-2.66963846,-2.48353282,1.8611e-01,2.5751e-01,2.34685868,2.41534018,1.90092585,5.1441e-01,4.4593e-01,0.16620665,0.13982408,0.06447201,7.5352e-02,1.0173e-01,2.95778878,2.91380531,3.09571429,1.8191e-01,1.3793e-01
118,3,FP32,1.000000e-02,900,1974092,1.923558e-01,1.088716e-01,5.1441e-01,2.3945e-01,4.4593e-01,2.3577e-01,-2.74104053,-2.66963846,-2.48353291,1.8611e-01,2.5751e-01,2.34685868,2.41534018,1.90092635,5.1441e-01,4.4593e-01,0.16620665,0.13982408,0.06447216,7.5352e-02,1.0173e-01,2.95778878,2.91380531,3.09571409,1.8191e-01,1.3793e-01
118,3,FP16,1.000000e-02,900,1974092,2.595781e-01,1.088716e-01,6.6143e-01,3.2782e-01,5.9295e-01,3.2415e-01,-2.74104053,-2.66963846,-2.37304688,2.9659e-01,3.6799e-01,2.34685868,2.41534018,1.75390625,6.6143e-01,5.9295e-01,0.16620665,0.13982408,0.02706909,1.1275e-01,1.3914e-01,2.95778878,2.91380531,3.15429688,2.4049e-01,1.9651e-01
118,3,FP16ALT,1.000000e-02,900,1974092,1.274674e+00,1.088716e-01,1.6653e+00,9.3419e-01,1.5969e+00,9.3052e-01,-2.74104053,-2.66963846,-1.59375000,1.0759e+00,1.1473e+00,2.34685868,2.41534018,0.75000000,1.6653e+00,1.5969e+00,0.16620665,0.13982408,-0.26953125,4.0936e-01,4.3574e-01,2.95778878,2.91380531,3.50000000,5.8619e-01,5.4221e-01
119,3,FP64,1.000000e-02,900,1974092,3.404734e-01,8.412360e-02,8.5481e-01,4.3105e-01,9.9904e-01,4.8887e-01,-2.55722061,-2.56370730,-2.15689544,4.0681e-01,4.0033e-01,0.32312571,0.17889464,-0.67591697,8.5481e-01,9.9904e-01,2.81581521,2.79542997,2.66025290,1.3518e-01,1.5556e-01,0.13858707,0.21172967,0.53912233,3.2739e-01,4.0054e-01
119,3,FP32,1.000000e-02,900,1974092,3.404732e-01,8.412360e-02,8.5481e-01,4.3105e-01,9.9904e-01,4.8887e-01,-2.55722061,-2.56370730,-2.15689564,4.0681e-01,4.0032e-01,0.32312571,0.17889464,-0.67591649,8.5481e-01,9.9904e-01,2.81581521,2.79542997,2.66025305,1.3518e-01,1.5556e-01,0.13858707,0.21172967,0.53912216,3.2739e-01,4.0054e-01
119,3,FP16,1.000000e-02,900,1974092,4.350607e-01,8.412360e-02,9.2694e-01,5.0992e-01,1.0712e+00,5.6774e-01,-2.55722061,-2.56370730,-2.00781250,5.5589e-01,5.4941e-01,0.32312571,0.17889464,-0.74804688,9.2694e-01,1.0712e+00,2.81581521,2.79542997,2.59375000,2.0168e-01,2.2207e-01,0.13858707,0.21172967,0.56689453,3.5516e-01,4.2831e-01
119,3,FP16ALT,1.000000e-02,900,1974092,1.526537e+00,8.412360e-02,1.5637e+00,9.7122e-01,1.5572e+00,1.0290e+00,-2.55722061,-2.56370730,-1.00000000,1.5637e+00,1.5572e+00,0.32312571,0.17889464,-0.99609375,1.1750e+00,1.3192e+00,2.81581521,2.79542997,2.09375000,7.0168e-01,7.2207e-01,0.13858707,0.21172967,0.65625000,4.4452e-01,5.1766e-01
120,3,FP64,1.000000e-02,900,1974092,1.233960e-01,8.319307e-02,3.3323e-01,1.6444e-01,1.9073e-01,9.2039e-02,0.77639183,0.85573507,0.70448985,1.5125e-01,7.1902e-02,1.17449213,1.03199407,1.36522327,3.3323e-01,1.9073e-01,-0.27275361,-0.32481729,-0.28827127,3.6546e-02,1.5518e-02,0.76534848,0.81208610,0.67534440,1.3674e-01,9.0004e-02
120,3,FP32,1.000000e-02,900,1974092,1.233958e-01,8.319307e-02,3.3323e-01,1.6444e-01,1.9073e-01,9.2038e-02,0.77639183,0.85573507,0.70449013,1.5124e-01,7.1902e-02,1.17449213,1.03199407,1.36522257,3.3323e-01,1.9073e-01,-0.27275361,-0.32481729,-0.28827131,3.6546e-02,1.5518e-02,0.76534848,0.81208610,0.67534465,1.3674e-01,9.0004e-02
120,3,FP16,1.000000e-02,900,1974092,1.177259e-01,8.319307e-02,2.7660e-01,1.5416e-01,1.3410e-01,7.4954e-02,0.77639183,0.85573507,0.68066406,1.7507e-01,9.5728e-02,1.17449213,1.03199407,1.30859375,2.7660e-01,1.3410e-01,-0.27275361,-0.32481729,-0.27465820,5.0159e-02,1.9046e-03,0.76534848,0.81208610,0.69726562,1.1482e-01,6.8083e-02
120,3,FP16ALT,1.000000e-02,900,1974092,1.406099e-01,8.319307e-02,3.5574e-01,1.3307e-01,2.7639e-01,1.4753e-01,0.77639183,0.85573507,0.50000000,3.5574e-01,2.7639e-01,1.17449213,1.03199407,1.00000000,3.1994e-02,1.7449e-01,-0.27275361,-0.32481729,-0.18457031,1.4025e-01,8.8183e-02,0.76534848,0.81208610,0.81640625,4.3202e-03,5.1058e-02
121,3,FP64,1.000000e-02,900,1974092,8.760546e-02,8.276401e-02,8.9368e-02,3.4122e-02,1.6118e-01,9.0850e-02,0.50588587,0.63008662,0.62390973,6.1769e-03,1.1802e-01,2.40694806,2.33513871,2.24577111,8.9368e-02,1.6118e-01,-2.72732172,-2.78048281,-2.77291720,7.5656e-03,4.5595e-02,-1.31422086,-1.30899262,-1.27561539,3.3377e-02,3.8605e-02
121,3,FP32,1.000000e-02,900,1974092,8.760542e-02,8.276401e-02,8.9367e-02,3.4122e-02,1.6118e-01,9.0851e-02,0.50588587,0.63008662,0.62390965,6.1770e-03,1.1802e-01,2.40694806,2.33513871,2.24577141,8.9367e-02,1.6118e-01,-2.72732172,-2.78048281,-2.77291799,7.5648e-03,4.5596e-02,-1.31422086,-1.30899262,-1.27561533,3.3377e-02,3.8606e-02
121,3,FP16,1.000000e-02,900,1974092,1.229887e-01,8.276401e-02,3.3514e-01,1.2452e-01,4.0695e-01,1.6984e-01,0.50588587,0.63008662,0.62402344,6.0632e-03,1.1814e-01,2.40694806,2.33513871,2.00000000,3.3514e-01,4.0695e-01,-2.72732172,-2.78048281,-2.75000000,3.0483e-02,2.2678e-02,-1.31422086,-1.30899262,-1.18261719,1.2638e-01,1.3160e-01
121,3,FP16ALT,1.000000e-02,900,1974092,5.334024e-01,8.276401e-02,9.9920e-01,5.4517e-01,1.0710e+00,5.2009e-01,0.50588587,0.63008662,0.16699219,4.6309e-01,3.3889e-01,2.40694806,2.33513871,1.33593750,9.9920e-01,1.0710e+00,-2.72732172,-2.78048281,-2.43750000,3.4298e-01,2.8982e-01,-1.31422086,-1.30899262,-0.93359375,3.7540e-01,3.8063e-01
122,3,FP64,1.000000e-02,900,1974092,1.509945e-01,1.028179e-01,3.8656e-01,2.0922e-01,3.6362e-01,1.9546e-01,2.70246890,2.73604191,2.51438265,2.2166e-01,1.8809e-01,2.34158270,2.31864194,2.70520030,3.8656e-01,3.6362e-01,-0.26605948,-0.27086973,-0.18606195,8.4808e-02,7.9998e-02,0.72079559,0.71452212,0.57067568,1.4385e-01,1.5012e-01
122,3,FP32,1.000000e-02,900,1974092,1.509942e-01,1.028179e-01,3.8656e-01,2.0922e-01,3.6362e-01,1.9545e-01,2.70246890,2.73604191,2.51438355,2.2166e-01,1.8809e-01,2.34158270,2.31864194,2.70519924,3.8656e-01,3.6362e-01,-0.26605948,-0.27086973,-0.18606228,8.4807e-02,7.9997e-02,0.72079559,0.71452212,0.57067609,1.4385e-01,1.5012e-01
122,3,FP16,1.000000e-02,900,1974092,2.119033e-01,1.028179e-01,4.9776e-01,2.9973e-01,4.7482e-01,2.8597e-01,2.70246890,2.73604191,2.36328125,3.7276e-01,3.3919e-01,2.34158270,2.31864194,2.81640625,4.9776e-01,4.7482e-01,-0.26605948,-0.27086973,-0.12817383,1.4270e-01,1.3789e-01,0.72079559,0.71452212,0.52880859,1.8571e-01,1.9199e-01
122,3,FP16ALT,1.000000e-02,900,1974092,3.534209e-01,1.028179e-01,7.3604e-01,3.0699e-01,7.0247e-01,3.0156e-01,2.70246890,2.73604191,2.00000000,7.3604e-01,7.0247e-01,2.34158270,2.31864194,2.18750000,1.3114e-01,1.5408e-01,-0.26605948,-0.27086973,0.04272461,3.1359e-01,3.0878e-01,0.72079559,0.71452212,0.76171875,4.7197e-02,4.0923e-02
123,3,FP64,1.000000e-02,900,1974092,8.880667e-02,8.443703e-02,1.5005e-01,6.6740e-02,1.3095e-01,8.5422e-02,-1.33571290,-1.28519580,-1.23781922,4.7377e-02,9.7894e-02,-1.87127304,-1.85217710,-2.00222733,1.5005e-01,1.3095e-01,-0.21780957,-0.26673383,-0.27691059,1.0177e-02,5.9101e-02,-0.87988663,-0.88550223,-0.82614584,5.9356e-02,5.3741e-02
123,3,FP32,1.000000e-02,900,1974092,8.880656e-02,8.443703e-02,1.5005e-01,6.6739e-02,1.3095e-01,8.5422e-02,-1.33571290,-1.28519580,-1.23781967,4.7376e-02,9.7893e-02,-1.87127304,-1.85217710,-2.00222588,1.5005e-01,1.3095e-01,-0.21780957,-0.26673383,-0.27691048,1.0177e-02,5.9101e-02,-0.87988663,-0.88550223,-0.82614642,5.9356e-02,5.3740e-02
